,sentence,entity,score
2,其他还重点处理了*ST匹凸、ST慧球、万家文化、*ST海润、中毅达、*ST大控等一大批投资者反应强烈的焦点个案,"['ST匹凸', 'ST慧球', '万家文化', 'ST海润', '中毅达', 'ST大控']","[-1, -1, -1, -1, -1, -1]"
6,从资金流向方面看，7月份以来板块内共有4只个股备受市场主力资金青睐，均累计实现大单资金净流入超过5000万元，它们分别为宝钢股份(17349.49万元)、武钢股份(6415.65万元)、*ST鞍钢(6229.31万元)、(6079.10万元),"['宝钢股份', '武钢股份']","[1, 1]"
2,我国目前也有多个四价流感疫苗的在研项目，其中长生生物和华兰生物目前已完成所有技术审评，有望实现弯道超车,"['长生生物', '华兰生物']","[1, 1]"
3,　　Wind数据显示，在目前确认证金持股的上市公司中，总流通股本10亿股以上的大盘股甚至超级大盘股占据绝对优势，共31家；3亿股～10亿股之间的共15家；总流通股本在3亿股以下的暂时只有福瑞股份和广生堂,"['福瑞股份', '广生堂']","[-1, -1]"
8,从资金流向方面看，本周以来，(13888.20万元)、(4853.06万元)、重庆钢铁(4648.04万元)、马钢股份(4535.40万元)等个股均实现大单资金净流入超过4000万元,"['重庆钢铁', '马钢股份']","[1, 1]"
5,建议关注：济川药业、葵花药业　　4． OTC感冒类药：受流感疫情影响，因疾病预防、药物储备、心理因素等需求，OTC感冒类药物普遍畅销,"['济川药业', '葵花药业']","[1, 1]"
2,市值前十大重仓股均遭到了基金减持，包括中国平安、、、、贵州茅台，减持比例均超过10%,"['中国平安', '贵州茅台']","[-1, -1]"
0,宣亚国际3月7日龙虎榜买入席位　　3月2日，、用友网络、、普路通盘后龙虎榜中均现机构席位买入，买入金额分别为2.74亿元、1.30亿元、1875.77万元、1401.01万元,"['用友网络', '普路通']","[1, 1]"
4,在华夏策略精选的独门股中，东方金钰上涨0.65%，乐凯胶片上涨1.63%，广电网络也是略微下挫,"['东方金钰', '乐凯胶片', '广电网络']","[1, 1, 1]"
2,事实上，早在2015年，兰生股份就显露出资本运作天赋，仅减持海通证券一项就获利超4亿元,"['兰生股份', '海通证券']","[1, -1]"
0,　　向方面，上述64只个股昨日累计吸金10.36亿元，其中14只个股昨日大单资金净流入均超2000万元， 、昨日大单资金净流入额稳居前二，均在亿元以上，分别为：1.21亿元、1.13亿元，其余大单资金净流入额超2000万元的12只个股分别为：(7478.95万元)、西部黄金(7283.25万元)、(6969.66万元)、联创互联(6135.48万元)、(3618.48万元)、视觉中国(3611.95万元)、(3368.61万元)、(3353.92万元)、英维克(3092.15万元)、(2617.62万元)、正丹股份(2028.97万元)和莲花健康(2018.44万元),"['西部黄金', '联创互联', '视觉中国', '莲花健康']","[1, 1, 1, 1]"
1,　　从机构评级来看，上述64只个股中，部分也受到了机构的强烈推荐，有20只个股近30日内被机构给予买入或增持等看好评级，其中水井坊(13家)、视觉中国(9家)、柳工(4家)、(4家)、(3家)、(2家)、(2家)、(2家)、(2家)和古井贡酒(2家)等10只个股被机构集中看好，近30日内机构看好评级家数均在2家及以上，其余受到机构看好的个股还包括创业软件、、德联集团、、等，这些受到机构看好的强势股后市表现或更为值得关注,"['水井坊', '视觉中国', '柳工', '古井贡酒', '创业软件', '德联集团']","[1, 1, 1, 1, 1, 1]"
4,　　数据显示，2月份以来，机构调研的已披露一季报业绩预告的6家公司，均实现一季报业绩预喜，其中，一季报净利润同比有望翻番的公司达到4家，分别为：金达威、创业软件、、,"['金达威', '创业软件']","[1, 1]"
4,　　另外，交易信息显示，神火股份和云铝股份7月15日到7月17日也是机构扎堆进入,"['神火股份', '云铝股份']","[1, 1]"
3,　　相反，净利润同比下跌前三的券商分别是山西证券、东吴证券和兴业证券,"['山西证券', '东吴证券', '兴业证券']","[-1, -1, -1]"
1,　　而在净买入额方面，上周登上龙虎榜的个股中，有81只个股被大单资金抢筹，累计净买入金额约为69亿元，净买入额居前的10只个股分别为，万科A(126857.59万元）、宏磊股份(62301.06万元）、东旭光电(38106.43万元）、(27091.21万元）、(26026.67万元）、(21613.45万元）、天润数娱(21365.21万元）、(19398.37万元）、(19128.82万元）、金路集团(18789.62万元）,"['万科', '宏磊股份', '东旭光电', '天润数娱', '金路集团']","[1, 1, 1, 1, 1]"
13,　　对比龙虎榜数据和分时成交数据后，投资者也不难发现：游资所在的国泰君安深圳益田路营业部、华鑫证券郑州商务环路营业部、东方证券上海浦东新区银城中路营业部，不但很可能在24日开盘之际成功大举出货，而且可能还在后期陆续成功出货,"['国泰君安', '东方证券']","[1, 1]"
15,　　另外，国泰君安证券深圳益田路营业部在去年12月27日巴士在线复牌第三个一字板跌停价格上买入巴士在线，不过要在次日午后该股大幅反弹后出逃，才会盈利；如果早盘出逃则依旧亏损,"['国泰君安', '巴士在线']","[-1, -1]"
16,　　可见，24日乐视网龙虎榜卖1席位的国泰君安证券深圳益田路营业部游资，虽然也是“不怕死的”，但是依然坚决卖出乐视网,"['乐视网', '国泰君安']","[-1, 0]"
17,　　比较有趣的是，知名实力游资所在的东方证券上海浦东新区银城中路营业部，在24日买入大跌的金力泰2410.17万元，但在跌停板价格卖出了乐视网,"['东方证券', '金力泰', '乐视网']","[0, 1, -1]"
5,　　估值方面，截至3月20日，医药生物板块整体动态市盈率为39.67倍，在283只医药生物股中，有118只个股最新动态市盈率低于板块整体估值水平，其中，有58家公司2017年净利润实现或有望实现同比增长，丽珠集团(9.65倍)、健康元(9.73倍)、人福医药(10.26倍)、(17.02倍)和(20.17倍)等5只龙头股最新动态市盈率不足21倍,"['丽珠集团', '健康元', '人福医药']","[1, 1, 1]"
14,　　国泰君安证券深圳益田路营业部在今年1月19日分别大举买入神雾节能、神雾环保4287.66万元、6141.31万元,"['国泰君安', '神雾节能', '神雾环保']","[0, 1, 1]"
9,从已上市的19家新股上周的表现来看，首日之后的走势差异极大，如我武生物涨幅已超过90%，而纽威股份至今涨幅不足三成,"['我武生物', '纽威股份']","[1, 1]"
3,此外，伊利股份、长江电力、云南白药和大北农也受到外资的关注，一个月来分别有9家、5家、4家和3家海外这些公司,"['伊利股份', '长江电力', '云南白药', '大北农']","[1, 1, 1, 1]"
3,它们分别为：兴业银行(5.57亿元)、民生银行(5.25亿元)、交通银行(4.49亿元)、招商银行(4.34亿元)、华夏银行(3.47亿元)、浦发银行(3.46亿元)、平安银行(3.39亿元)和光大银行(1.38亿元),"['兴业银行', '民生银行', '交通银行', '招商银行', '华夏银行', '浦发银行', '平安银行', '光大银行']","[0, 0, 0, 0, 0, 0, 0, 0]"
5,　　从业绩角度看，上述相关公司已有25家披露2014年半年报业绩预告，17家公司业绩预喜，其中，深圳华强、雅戈尔、内蒙君正、、沃尔核材等5家公司预计2014年上半年净利润同比增长超过50%,"['深圳华强', '雅戈尔', '沃尔核材']","[1, 1, 1]"
0,联诚精密、万兴科技、科创信息等多只次新股涨停,"['联诚精密', '科创信息']","[1, 1]"
0,'　　　　大股东股权被冻结、遭证监会调查、持股员工欠税逾千万，湖南千山制药机械股份有限公司（以下简称“千山药机”，300216.SZ）最近深陷泥潭,"['湖南千山制药机械股份有限公司', '千山药机']","[-1, -1]"
1,　　从入情况来看，昨日有5只医药股资金超过1亿元，包括、恒瑞医药、乐普医疗、天士力和，其中资金净流入额达到4.55亿元,"['恒瑞医药', '乐普医疗', '天士力']","[1, 1, 1]"
0,'　　今年12月15日，控股股东张轩松、张轩宁(二者为一致行动人)与林芝腾讯签订了《张轩松与张轩宁与林芝腾讯科技有限公司关于永辉超市股份有限公司之股份转让协议》，张轩松与张轩宁为兄弟关系,"['永辉超市', '永辉超市股份有限公司']","[0, 0]"
0,　　回望2017监管大年，中国证监会一共开出108份行政处罚决定书，其中又以信息披露为重灾区；A股市场多家公司因财务造假被处罚，包括雅百特、九好集团、山东墨龙等公司,"['雅百特', '山东墨龙']","[-1, -1]"
3,　　转型现成效方面，前身为浙江帝龙新材料股份有限公司，目前公司从事的主要业务为移动游戏研发与发行及广告推广、建筑装饰贴面材料两大主业,"['帝龙新材', '浙江帝龙新材料股份有限公司']","[0, 0]"
6,11月2日，有两家机构席位分别买入白云山A2402万元和1945万元，分别位居当天买入榜第二、第四位，但仅仅一天之后，昨天两个机构席位就分别卖出2431万元和2252万元,"['白云山', '白云山A']","[-1, -1]"
1,“像春秋航空、吉祥航空均花了很多年时间去完成建立运营航企，同程有耐心也有信心在整个中国民营航空发展过程中能够有自己发展的路径,"['春秋航空', '吉祥航空']","[1, 1]"
3,　　经记者进一步梳理发现，上述8只高送转股（分红预案为每10股送转10股及以上），年报业绩全部预喜，其中精测电子、中顺洁柔、恒华科技和木林森等4只个股后市表现备受机构看好，近30日内机构“买入”或“增持”等看好评级家数均在3家及以上，分别为10家、5家、3家和3家,"['精测电子', '中顺洁柔', '恒华科技', '木林森']","[1, 1, 1, 1]"
1,增持方面，四大机构在2017年四季度继续对乐普医疗(3140.69万股)、长春高新(284.11万股)、荣泰健康(205.87万股)、我武生物(137.42万股)、山大华特(105.94万股)、华润三九(67.95万股)、三鑫医疗(22.14万股)和东阿阿胶(6.61万股)等8只医药生物股进行加仓,"['乐普医疗', '长春高新', '荣泰健康', '我武生物', '山大华特', '华润三九', '三鑫医疗', '东阿阿胶']","[1, 1, 1, 1, 1, 1, 1, 1]"
7,多只中小创个股近期纷纷登上深股通成交活跃股榜单，交易金额与五粮液(000858)、万科A等公司不分伯仲,"['五粮液', '万科']","[1, 1]"
1,　　良好的市场表现离不开资金的推波助澜，具体来看，昨日，绿地控股大单资金超过6000万元，达到6755.10万元，此外，上海临港(2624.70万元)、飞马国际(2368.29万元)、上海物贸(1899.08万元)、华贸物流(1702.49万元)、中远海能(1352.80万元)等个股昨日大单资金净流入也均超过1000万元,"['绿地控股', '上海临港', '飞马国际', '上海物贸', '华贸物流', '中远海能']","[1, 1, 1, 1, 1, 1]"
1,港口航运板块当日也有不错表现，前期庄股涨停，，中远海发，中远航运涨逾2%，长航凤凰，涨逾1%,"['中远海发', '长航凤凰']","[1, 1]"
1,　　业内人士分析，水星家纺目前已位列国内床上用品市场第一阶梯，以营业额计算的市场占有率低于罗莱和富安娜，高于梦洁家纺和多喜爱,"['水星家纺', '富安娜', '梦洁家纺', '多喜爱']","[1, 0, 0, 0]"
5,　　从QFII四季度持股数量来看，截至目前，福耀玻璃、汤臣倍健、分别以6109.54万股、1621.05万股和1541.81万股暂时跻身前三位，而华润三九、和（002233）3只个股QFII在去年四季度季持股数量也均在1000万股以上,"['福耀玻璃', '汤臣倍健', '华润三九']","[0, 0, 0]"
11,优质银行罕见，稀缺性会使它们估值继续提升，银行板块向上时，招商银行和宁波银行是弹性重要来源,"['招商银行', '宁波银行']","[1, 1]"
13,　　因此，如果按照老凤祥的标准进行计提，金一文化2016年合计坏账损失为1.58亿元，而金一文化只计提了7953万元，少计提7853万元，占当年净利润1.74亿元的45%,"['老凤祥', '金一文化']","[0, -1]"
0,　　券商集合理财产品持股市值最大前十家上市公司　　从第二季度券商集合理财产品持股市值最大的前十家上市公司看，、被增持，中弘股份(比例下降源于解禁)、万科A和被持平，中国建筑、、、被减持,"['中弘股份', '万科', '中国建筑']","[0, 0, -1]"
1,　　一带一路板块早盘表现抢眼：青松建化、西部建设、南京港涨停,"['青松建化', '西部建设', '南京港']","[1, 1, 1]"
8,　　具体来看：　　跌幅在30%-40%的个股共有18只，分别是、清源股份、、、、、、、、、、、、、、、、；　　跌幅超过40%的个股也有6只，分别是超讯通信、朗源股份、泸天化、南威软件、金发拉比、能科股份,"['清源股份', '超讯通信', '朗源股份', '泸天化', '南威软件', '金发拉比', '能科股份']","[-1, -1, -1, -1, -1, -1, -1]"
